attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
False,,,06:30,,,,False,06:30,False,False,full_bar,False,,True,Y-9dJvw-J2d9QKfuL7mKgA,False,False,06:30,False,"['Breakfast & Brunch', 'Sandwiches', 'Salad', 'Restaurants']",True,06:30,Over Easy,False,False,no,,,,,2,True,False,,,519,,AZ,True,13:00,False,False,True,"4730 E Indian School Rd
Ste 123
Phoenix, AZ 85018",13:00,,False,,,False,06:30,,False,False,13:00,no,True,Phoenix,True,,3.5,,business,True,False,33.4948197,False,,-111.9798208,13:00,,13:00,14:00,True,False,06:30,,,,True,14:00,True,,False,,,06:30,average,,casual,,False,[],False,False,,False
False,,,,,,,,,False,False,none,False,,False,2VpSPb8IVXNqyVY5n7caGg,False,,,False,"['Fast Food', 'American (New)', 'Pizza', 'Restaurants']",False,,ASAP California Pizza Kitchen,False,False,,,,,,2,False,False,,,18,,AZ,True,,True,False,True,"Phoenix International Airport
3400 E Sky Harbor Blvd, Terminal 4 near Gate 10
Phoenix, AZ 85034",,,False,,,False,,,False,False,,no,False,Phoenix,True,,2.5,,business,False,False,33.4382789,False,,-112.0178286,,,,,True,False,,,,,False,,False,,,,,,very_loud,,casual,,False,[],,False,,False
False,,,11:00,,,,,11:00,False,True,full_bar,False,,True,kvRA6hu6FC51vBKY7Kp9GQ,False,,11:00,False,"['Mexican', 'Restaurants']",True,11:00,Loco Patron,False,False,,,,,,2,False,False,,,81,,AZ,True,02:00,False,False,True,"1327 E Chandler Blvd Ste 108
Ste 108
Phoenix, AZ 85048",02:00,,False,,,False,11:00,,False,False,02:00,free,True,Phoenix,True,,3.0,,business,False,False,33.304167097,True,,-112.054749812,02:00,,02:00,02:00,True,False,11:00,,,,True,02:00,True,,,,,11:00,loud,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,True,Hn7f_Gh5ffvns_7nU4Wqxg,False,,,False,"['Mexican', 'Restaurants']",True,,Tortas el Rey,False,False,,,,,,1,False,False,,,42,,AZ,True,,True,False,True,"1811 N 24th St
Phoenix, AZ 85008",,,False,,,False,,,False,False,,no,True,Phoenix,,,4.0,,business,False,False,33.467805,False,,-112.029783,,,,,True,False,,,,,True,,True,,,,,,average,,casual,,True,[],,False,,False
False,False,,17:00,,,,False,17:00,False,False,beer_and_wine,False,,False,NH67MdKaFGNcP-dlu56pyw,False,,17:00,False,"['Thai', 'Restaurants']",True,17:00,Thai Elephant,True,False,no,,,True,,2,False,False,,,105,,AZ,True,21:00,True,False,True,"20 W Adams St
Phoenix, AZ 85003",21:00,,False,,False,True,17:00,,False,False,21:00,no,False,Phoenix,False,False,3.5,False,business,True,False,33.4493145,False,,-112.0740474,21:00,,21:00,21:00,True,False,,,,False,False,,True,,,,True,17:00,average,,casual,,False,[],False,False,,False
False,,,10:00,,,,,10:00,False,True,full_bar,True,,True,3EEVGDngt4DEhoOQZIUNUw,False,,,False,"['American (New)', 'Restaurants']",True,,Arcadia Farms Cafe,False,False,,,,,,2,False,False,,,27,,AZ,True,16:00,True,False,True,"1625 N Central Ave
Phoenix, AZ 85004",16:00,,False,,,True,10:00,,False,True,20:30,,False,Phoenix,True,,3.5,,business,,False,33.4673017,False,,-112.0734116,,,,16:00,False,False,11:00,,,,False,16:00,False,,,,,10:00,average,,casual,,True,[],,False,,
False,,,10:30,,,,,10:30,False,True,none,False,,True,X6mWr96ibKdXQSA6mpH90g,False,,10:30,False,"['Burgers', 'Fast Food', 'Restaurants']",False,10:30,In-N-Out Burger,False,False,,,,,,1,False,False,,,99,,AZ,True,01:30,True,False,True,"12413 N Tatum Blvd
Phoenix, AZ 85032",01:00,,False,,,False,10:30,,False,False,01:00,no,True,Phoenix,True,,4.0,,business,False,False,33.5989519113,False,,-111.979671413,01:00,,01:00,01:30,True,False,10:30,,,,False,01:00,True,,,True,,10:30,average,,casual,,True,[],,False,,False
False,,,17:00,,,,,17:00,False,False,beer_and_wine,False,,True,6-O63QoQA7mCVVAH-MMtuA,False,,17:00,False,"['Sushi Bars', 'Restaurants']",True,17:00,Wild Tuna Sushi and Spirits,False,False,,,,,,2,False,False,,,96,,AZ,True,21:00,False,False,True,"805 E Thunderbird Rd
Phoenix, AZ 85022",21:00,,False,,,False,17:00,,False,False,20:30,no,True,Phoenix,True,,4.5,,business,False,False,33.6075585,True,,-112.0628096,20:30,,20:30,21:00,True,False,,,,,True,,True,,,,,17:00,average,,casual,,True,[],,False,,False
False,,,10:00,,,,,10:00,False,False,none,False,,True,8ZQc4awuK6_yvcERvczR5g,False,,10:00,False,"['Chinese', 'Restaurants']",False,10:00,Hong Kong Express,False,False,no,,,,,1,False,False,,,16,,AZ,True,20:30,True,False,True,"668 N 44th St
Phoenix, AZ 85008",20:30,,False,,,False,10:00,,False,False,20:30,no,True,Phoenix,True,,3.0,,business,False,False,33.4552907,False,,-111.9878697,20:30,,20:30,20:30,True,False,10:00,,,,True,20:30,True,,,,,10:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,,False,full_bar,False,,,KoJ4jNSmqYbmKqcoh-2dNA,False,,,,"['American (New)', 'Restaurants']",True,,Arizona Roadhouse 66,,False,,,,,,2,,,,,21,,AZ,True,,,,False,"Sky Harbor International Airport
B Terminal, Gates 1-14
Phoenix, AZ 85073",,,,,,False,,,False,False,,no,False,Phoenix,True,,2.0,,business,False,False,33.4501432285,,,-112.07,,,,,False,,,,,,,,False,,,,,,,,casual,,False,[],,False,,False
False,,True,11:00,,,,,11:00,False,True,full_bar,False,,True,BpSLpzq_NRYghGSsb10G3A,False,,11:00,False,"['Bars', 'Music Venues', 'Arts & Entertainment', 'Pubs', 'Nightlife', 'Irish', 'Restaurants']",True,11:00,Tim Finnegan's Irish Restaurant and Pub,False,False,,,True,,,2,False,False,,False,194,,AZ,True,02:00,False,False,True,"9201 N 29th Ave
Phoenix, AZ 85051",02:00,,False,,,True,11:00,,False,False,02:00,free,True,Phoenix,True,,4.0,,business,False,False,33.569402,True,False,-112.1204191,02:00,,02:00,02:00,False,False,11:00,,,,True,02:00,True,,,,,11:00,average,outdoor,casual,,True,[],,False,,False
False,,False,17:00,,,,,17:00,False,True,full_bar,False,,False,cLojUtqkFpVIHFEvA_5Atw,False,,17:00,False,"['Bars', 'Caribbean', 'Seafood', 'Nightlife', 'Lounges', 'Restaurants']",True,17:00,The Breadfruit & Rum Bar,True,False,yes_corkage,,False,,True,2,False,False,False,False,433,,AZ,True,23:00,False,False,False,"108 E Pierce St
Phoenix, AZ 85004",22:00,,False,False,,True,17:00,,False,False,22:00,no,True,Phoenix,True,,3.5,,business,False,True,33.4557075,True,False,-112.0720114,22:00,,22:00,23:00,False,False,,,False,,False,,False,,False,,,17:00,average,outdoor,casual,,False,[],,False,False,False
False,,,11:00,,,,,11:00,True,True,full_bar,False,,False,_IaAOzGPzq3JIDKuQlAzvQ,False,,11:00,False,"['Food', 'Desserts', 'Restaurants', 'Burgers']",False,11:00,Delux 2 Go,True,False,,,,,,2,False,False,,,28,,AZ,True,02:00,True,False,True,"3146 E Camelback Rd
Phoenix, AZ 85016",02:00,,False,,,False,11:00,,False,False,02:00,,True,Phoenix,True,,3.5,,business,,False,33.5100544,True,,-112.0146409,02:00,,02:00,02:00,True,False,11:00,,,,True,02:00,False,,,False,,11:00,average,,casual,,True,[],,False,,False
True,,,11:00,,,,,11:00,False,True,none,False,,True,yeLq-452CkaKw1ynn0nRNw,False,,11:00,False,"['Pizza', 'Restaurants']",False,11:00,Mamma Mia,False,False,,,,,,1,False,False,,,116,,AZ,True,00:00,True,False,True,"806 E Indian School Rd
Phoenix, AZ 85014",23:00,,False,,,False,11:00,,False,True,23:00,no,False,Phoenix,True,,4.0,,business,True,False,33.4948977,True,,-112.0637645,23:00,,23:00,00:00,True,False,11:00,,,,True,22:00,False,,,,,11:00,average,,casual,,True,[],,False,,False
,,,,,,,,,,,,,,False,hUvLxFBm2e2rWyUfqwvl-A,,,,,"['Greek', 'Mediterranean', 'Restaurants']",,,My Big Fat Greek Restaurant,False,,,,,,,,,False,,,4,,AZ,,,,False,True,"2135 E Camelback Rd
Phoenix, AZ 85016",,,,,,,,,,,,,False,Phoenix,,,2.0,,business,,,33.507982,,,-112.035636,,,,,True,False,,,,,,,,,,,,,,,,,,[],,,,
False,,,,,,,,,False,True,none,False,,True,tE3uoIhFGAc6-ZYM7lpjWQ,False,,,False,"['Food', 'Breakfast & Brunch', 'Bagels', 'Delis', 'Restaurants']",False,,Einstein Bros Bagels,False,False,,,,,,1,True,False,,,40,,AZ,True,,False,False,True,"530 E McDowell Rd
Phoenix, AZ 85004",,,False,,,False,,,False,False,,free,True,Phoenix,False,,2.5,,business,True,False,33.4658597,False,,-112.0653413,,,,,True,False,,,,,False,,True,,,,,,average,,casual,,True,[],,False,,False
False,,,10:00,,,,,10:00,False,False,full_bar,False,,True,58P3oSd8P2QNzHrQmRqQZw,False,,10:00,False,"['Fast Food', 'Fish & Chips', 'British', 'Restaurants']",True,10:00,The Codfather,False,False,,,,,,2,False,False,,,163,,AZ,True,21:00,True,False,True,"1618 E Bell Rd
Ste 101
Phoenix, AZ 85022",21:00,,False,,,False,10:00,,False,False,21:00,free,True,Phoenix,True,,3.5,,business,True,False,33.6411185,True,,-112.0473308,21:00,,21:00,21:00,True,False,10:00,,,,True,21:00,True,,,False,,10:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,full_bar,False,,,nS9Dgj0a5o4Et80jFXBlrw,False,,,False,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']",True,,Martini Bistro,,False,,,,,,2,False,,,,3,,AZ,True,,False,,False,"Phoenix Sky Harbor International Airport
3400 E Sky Harbor Blvd
Phoenix, AZ 85034",,,False,,,False,,,False,False,,,True,Phoenix,True,,4.5,,business,,False,33.436293,False,False,-112.011827,,,,,False,,,,,,,,False,,,,,,quiet,no,casual,,False,[],,False,,False
False,,,,,,,False,,False,False,full_bar,False,,False,oWb5JjxoPaFSmpGwJ3-Ntg,False,False,,False,"['Mexican', 'Restaurants']",False,,Blue Burrito Grille,False,False,yes_free,,,,,1,False,True,,,59,,AZ,True,,True,False,True,"Sky Harbor Airport
Terminals 3 & 4
Phoenix, AZ 85073",,,False,,,False,,,False,False,,no,False,Phoenix,True,,2.5,,business,False,False,33.437136,False,,-112.007296,,,,,True,False,,,,,True,,False,,,,,,loud,,casual,,False,[],,False,,False
,,,,,,,,,False,True,full_bar,,,False,Jg3COi2_fHG7urLHTKvP1g,,,,False,"['Restaurants', 'Italian']",True,,That's Italiano,False,,no,,,,,2,False,False,,,8,,AZ,True,,False,False,,"3717 E Indian School Rd
Phoenix, AZ 85018",,,False,,,True,,,,False,,,False,Phoenix,True,,3.0,,business,,,33.495157,True,,-112.0014474,,,,,True,False,,,,,,,,,,,,,,,casual,,True,[],,,,
False,,,,,,,,,False,True,full_bar,False,,True,9beCQ1vPk4cFSJp8Sb5-8Q,False,,,False,"['Restaurants', 'Pizza', 'Italian']",True,,Cafepino,False,False,,,,,,2,False,False,,,181,,AZ,True,,True,False,True,"7000 E Mayo Blvd
Phoenix, AZ 85054",,,False,,,True,,,False,False,,no,True,Phoenix,True,,3.5,,business,True,False,33.6554989,True,,-111.9299197,,,,,True,False,,,,,True,,True,,,,,,average,,casual,,True,[],,False,,False
,,,10:30,,,,,10:30,,False,,,,False,JUe_TAe9T9MZXutb5fblDg,,,10:30,,"['Pizza', 'Restaurants']",,10:30,Papa John's Pizza,False,,,,,,,1,,False,,,13,,AZ,True,00:00,,False,True,"231 W Thomas Rd
Phoenix, AZ 85013",23:00,,,,,False,10:30,,,True,23:00,,True,Phoenix,,,2.0,,business,,,33.4802381,,,-112.077889,23:00,,23:00,00:00,False,False,10:30,,,,False,23:00,,,,,,10:30,average,,,,,[],,,,
False,,,06:00,,,,,06:00,False,True,none,False,,True,MiajUnwoG7RGoaolO1rPaw,False,,06:00,False,"['Breakfast & Brunch', 'American (Traditional)', 'Comfort Food', 'Restaurants']",True,06:00,Ranch House Grille,False,False,,,,,,2,True,False,,,165,,AZ,True,20:30,False,False,True,"5618 E Thomas Rd
Phoenix, AZ 85018",20:30,,False,,,False,06:00,,False,True,20:30,no,True,Phoenix,True,,4.0,,business,True,False,33.4803042,False,,-111.9602653,20:30,,20:30,20:30,True,False,06:00,,,,False,20:30,True,,True,False,,06:00,average,,casual,,True,[],,False,,False
,,,,,,,,,False,True,none,,,False,fWjyVcu7IP3hl6u5VG2RQw,,,,False,"['Italian', 'Pizza', 'Restaurants']",False,,Carmine's Little Italy Pizza & Pasta,True,,,,,,,1,False,True,,,4,,AZ,True,,False,False,True,"3 S 2nd St
Ste 111
Phoenix, AZ 85004",,,False,,,False,,,,True,,,False,Phoenix,True,,3.0,,business,,,33.447091,False,,-112.07149,,,,,False,False,,,,,,,,,,,,,,,casual,,False,[],,,,
False,,,10:00,,,,,10:00,False,True,none,False,,True,pfTwzep_4hRTX_jXoi38cw,False,,10:00,False,"['Burgers', 'Restaurants']",False,10:00,Two Hippies Magic Mushroom Burgers,False,False,,,,,,1,False,False,,,203,,AZ,True,16:00,True,False,True,"802 E Indian School Rd
Phoenix, AZ 85013",16:00,,False,,,False,11:00,,False,False,16:00,no,True,Phoenix,True,,4.0,,business,False,False,33.4949153,False,,-112.063869,16:00,,16:00,15:00,True,False,,,,,False,,True,,,False,,10:00,average,,casual,,False,[],,False,,False
False,,,06:00,,,,,06:00,False,True,none,False,,False,lHZmz_QUoARjiz520BeKMg,False,,06:00,False,"['Food', 'Sandwiches', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']",False,06:00,The Coffee Conspiracy,True,False,,,,,,1,False,False,,,21,,AZ,True,00:00,False,False,,"Conspire
901 N 5th St
Phoenix, AZ 85003",00:00,,False,,,False,06:00,,False,,00:00,free,False,Phoenix,,,4.5,,business,,False,33.449188,False,,-112.0772,00:00,,00:00,00:00,True,False,10:00,,,,False,20:00,False,,,,,06:00,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,beer_and_wine,False,,True,igD5We_87JFrtaaR7bh_Xg,False,,,False,"['Bakeries', 'Food', 'Restaurants', 'Pizza', 'Italian']",True,,Belfiore's Italian Ristorante,False,False,,,,,,2,False,False,,,68,,AZ,True,,True,False,True,"15842 N Cave Creek Rd
Phoenix, AZ 85032",,,False,,,True,,,False,False,,no,False,Phoenix,True,,3.5,,business,True,False,33.6308568,True,,-112.0309244,,,,,True,False,,,,,False,,True,,,,,,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,True,beer_and_wine,False,,True,Tt6DYs0TyERWHWW5xiRL_A,False,,11:00,False,"['Sushi Bars', 'Restaurants']",True,11:00,Yen Sushi & Sake Bar,False,False,,,,,,2,False,False,,,340,,AZ,True,22:00,False,False,True,"17037 N 43rd Ave
Phoenix, AZ 85308",21:30,,False,,,False,12:00,,False,False,21:30,no,True,Phoenix,True,,4.0,,business,False,False,33.640832,True,,-112.151282,21:30,,21:30,22:00,True,False,12:00,,,,True,21:30,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,True,none,False,,True,IRxBQfA7FdHhzrPjtBxuuw,False,,11:00,False,"['Thai', 'Restaurants']",True,11:00,Thai Basil,False,False,,,,,,1,False,False,,,152,,AZ,True,21:00,True,False,True,"3110 N Central Ave
Phoenix, AZ 85012",20:30,,False,,,False,12:00,,False,False,20:30,no,True,Phoenix,True,,3.5,,business,False,False,33.4841425,False,,-112.0746935,20:30,,20:30,21:00,True,False,,,,,False,,True,,,,,11:00,average,,casual,,True,[],,False,,False
True,,,11:00,,,,,11:00,False,True,none,False,,True,asebFFgabg_lfoNpGJHZlQ,False,,11:00,False,"['Barbeque', 'Restaurants']",True,11:00,Stacy's Smokehouse,True,False,,,,,,1,False,False,,,127,,AZ,False,21:00,True,False,True,"1650 E Indian School Rd
Phoenix, AZ 85016",21:00,,False,,,False,11:00,,False,True,21:00,no,False,Phoenix,True,,3.5,,business,True,False,33.494997,True,,-112.045639,21:00,,21:00,21:00,True,False,,,,,True,,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,11:30,,,,,11:30,False,False,full_bar,False,,True,0BpMvu5B9fY-KEbOuxLtFQ,False,,11:30,False,"['Sushi Bars', 'Japanese', 'Restaurants']",True,11:30,Sushi Ave,False,False,,,,,,2,False,False,,,117,,AZ,True,22:00,False,False,True,"2945 E Bell Rd
Ste 102
Phoenix, AZ 85032",21:30,,False,,,True,11:30,,False,False,21:30,free,True,Phoenix,True,,3.5,,business,True,False,33.6399519009,True,,-112.019165148,21:30,,21:30,22:00,True,False,,,,,True,,True,,,,,11:30,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,none,False,,True,cWBqZThx4RWNzPJbJ_oXOg,False,,,False,"['Fast Food', 'Restaurants']",False,,Chick-fil-A,False,False,,,,,,1,False,False,,,48,,AZ,True,,False,False,True,"12031 N Tatum Rd
Phoenix, AZ 85028",,,False,,,False,,,False,False,,no,True,Phoenix,True,,4.0,,business,False,False,33.5967879,True,,-111.98048,,,,,True,False,,,,,False,,True,,,True,,,average,,casual,,True,[],,False,,False
,,,,,,,,,,,,,,True,v1YerIajfn5ihf9PE-xxFA,,,,,"['Food', 'Bagels', 'Delis', 'Restaurants']",,,Brooklyns Best Bagel and Deli,False,,,,,,,1,,False,,,20,,AZ,True,,,False,,"20910 N Tatum Blvd
Phoenix, AZ 85050",,,,,,,,,,,,,False,Phoenix,True,,3.5,,business,,,33.6756727,,,-111.9791944,,,,,,False,,,,,,,,,,,,,,,,,,[],,,,
,,,09:00,,,,,09:00,True,False,none,,,True,k2VWmgtAOT1kMHUWrYhrAw,,,09:00,True,"['Bakeries', 'Food', 'Gluten-Free', 'Restaurants']",False,09:00,Gluten Free Creations Bakery,False,,,,,,,2,True,False,,,30,,AZ,True,17:00,True,False,True,"2940 E Thomas Rd
Phoenix, AZ 85016",17:00,,True,,,False,,,,False,17:00,,False,Phoenix,True,,4.5,,business,True,,33.4808928,True,,-112.0177308,17:00,,17:00,,True,False,,,,,False,,,,,,,09:00,quiet,,casual,,False,[],,,,
False,,,10:00,,,,,10:00,False,True,none,False,,True,znBnrQNq1FdUt5aIGAbyuQ,False,,10:00,False,"['Delis', 'Restaurants']",False,10:00,Jason's Deli,False,False,,,,,,1,False,False,,,63,,AZ,True,21:00,True,False,True,"10217 N Metro Pkwy W
Phoenix, AZ 85051",21:00,,False,,,False,10:00,,False,True,21:00,free,True,Phoenix,True,,3.5,,business,True,False,33.5790522,False,,-112.1234861,21:00,,21:00,21:00,True,False,10:00,,,,True,21:00,True,,,,,10:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,beer_and_wine,False,,True,NNGJQF3WeIHzGzweCpZ-VA,False,,,False,"['Restaurants', 'Mediterranean', 'Italian']",True,,La Piccola Cucina,False,False,,,,,,2,False,False,,,116,,AZ,True,,True,False,True,"2241 N 7th St
Phoenix, AZ 85006",,,False,,,False,,,False,False,,no,False,Phoenix,True,,3.5,,business,True,True,33.472674,True,,-112.064752,,,,,True,False,,,,,False,,True,,,,,,quiet,,casual,,True,[],,False,,False
,,,,,,,,,False,True,beer_and_wine,,,True,RJJB5uppjvpLzC2gOjjbqA,,,,False,"['Food', 'Burgers', 'Restaurants']",True,,The Grill Next Door,False,,,,,,,2,False,False,,,14,,AZ,True,,True,False,True,"4345 E Thomas Rd
Phoenix, AZ 85073",,,False,,,False,,,,False,,,False,Phoenix,True,,2.0,,business,False,,33.4799838,True,,-111.9870563,,,,,False,False,,,,,,,,,,,,,,,casual,,True,[],,,,
False,,,06:00,,,,,06:00,False,True,full_bar,False,,True,KV-yJLmlODfUG1Mkds6kYw,False,,06:00,False,"['Food', 'Breakfast & Brunch', 'Delis', 'Bagels', 'Restaurants']",True,06:00,Chompie's Deli,False,False,,,,,,2,False,False,,,274,,AZ,True,21:00,True,False,True,"4550 E. Cactus Rd.
Phoenix, AZ 85032",21:00,,False,,,True,06:00,,False,False,21:00,no,True,Phoenix,True,,3.5,,business,True,False,33.6027713133,False,,-111.981372116,21:00,,21:00,21:00,True,False,06:00,,,,True,20:00,True,,False,,,06:00,average,,casual,,True,[],,False,,False
,,,,,,,,,,True,beer_and_wine,,,,WDffbqRoBhTlJKceyaF2zA,,,,,"['Food', 'Beer, Wine & Spirits', 'Delis', 'Restaurants']",False,,Bistas Deli & Market,,,,,,,,,,,,,3,,AZ,,,,,True,"24825 N 16th Ave
Ste 100
Phoenix, AZ 85085",,,,,,False,,,,,,,False,Phoenix,,,3.5,,business,,,33.711456,,,-112.092945,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
False,,,17:00,,,,,17:00,False,True,full_bar,False,,True,5_Il_eOuwOMMoiT8jGBxyQ,False,,17:00,False,"['Restaurants', 'Italian']",True,,Il Posto,False,False,no,,,,,2,False,False,,,87,,AZ,True,22:00,False,False,True,"9832 N 7th St
Phoenix, AZ 85020",22:00,,False,,,True,17:00,,False,False,22:00,no,True,Phoenix,True,,3.5,,business,True,True,33.5763074,True,,-112.065576,,,21:00,22:00,True,False,17:00,,,,True,22:00,False,,,,,17:00,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,none,False,,True,mBDhy9j4qwKRnf4h8UQnrQ,False,,,False,"['Mexican', 'Restaurants']",False,,Julio's Too,False,False,,,,,,2,False,False,,,36,,AZ,True,,True,False,True,"12631 N Tatum Blvd
Phoenix, AZ 85032",,,False,,,False,,,False,False,,no,True,Phoenix,True,,3.5,,business,True,False,33.600769,True,,-111.978772,,,,,True,False,,,,,False,,True,,,,,,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,full_bar,False,,True,v48aS-Z-nw6o9qsHdHz8zA,False,,11:00,False,"['Steakhouses', 'American (Traditional)', 'Barbeque', 'Restaurants']",True,11:00,Logan's Roadhouse,False,False,,,,,,2,False,False,,,112,,AZ,True,23:00,True,False,True,"2501 W Happy Valley Rd
Phoenix, AZ 85085",22:00,,False,,,True,11:00,,False,False,22:00,no,True,Phoenix,True,,3.0,,business,False,False,33.7124261365,False,,-112.112801671,22:00,,22:00,23:00,True,False,11:00,,,,True,22:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,True,none,False,,False,XmJtUUTpgmeYQs_69uZ89Q,False,,,False,"['Food', 'Coffee & Tea', 'Breakfast & Brunch', 'Restaurants']",,,Mocha Bianca,False,False,,,,,,1,False,False,,,8,,AZ,True,,False,False,True,"4001 E Bell Rd
Ste 112
Phoenix, AZ 85032",,,False,,,False,,,False,,,free,False,Phoenix,,,3.0,,business,True,False,33.640408,False,,-111.995167,,,,,,False,,,,,False,,False,,,,,,quiet,,casual,,,[],,False,,False
False,,,,,,,,,False,False,full_bar,False,,False,OL9p2tme85Sd3d8mCiSOxw,False,,,False,"['American (Traditional)', 'Restaurants']",True,,Fox Sports Grill,False,False,,,,,,2,False,False,,,25,,AZ,True,,True,False,True,"3400 E Sky Harbor Blvd
Phoenix Sky Harbor
Phoenix, AZ 85034",,,False,,,False,,,False,False,,free,True,Phoenix,True,,2.0,,business,,False,33.436293,False,,-112.011827,,,,,False,False,,,,,True,,True,,,,,,loud,,casual,,False,[],,False,,False
,,,10:00,,,,,10:00,False,False,none,,,True,E0fZHHInMb6xscHDrPlh4Q,,,10:00,False,"['American (Traditional)', 'Gluten-Free', 'Vegan', 'Restaurants']",True,10:00,The Art Of Soup,False,,no,,,,,2,False,False,,,19,,AZ,True,14:30,True,False,True,"2329 N 7th St
Phoenix, AZ 85073",14:30,,False,,,False,10:00,,,False,14:30,,False,Phoenix,True,,3.5,,business,,,33.474237,False,,-112.0650971,14:30,,14:30,14:30,True,False,,,,,,,,,,,,10:00,,,casual,,False,[],,,,
True,,,00:00,,,,,00:00,False,False,none,False,,True,4y9s1y8WxumJB9ypewvXCA,False,,00:00,False,"['Mexican', 'Restaurants']",True,00:00,Los Cerritos,False,False,,,,,,1,True,False,,,24,,AZ,True,00:00,False,False,True,"4001 E Indian School Rd
Phoenix, AZ 85018",00:00,,False,,,False,00:00,,False,False,00:00,no,True,Phoenix,True,,3.5,,business,False,False,33.4948365,False,,-111.9950266,00:00,,00:00,00:00,True,False,00:00,,,,False,00:00,False,,,,,00:00,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,True,beer_and_wine,False,,True,R2FuwuSjmyvzNWNfqzKUvw,False,,11:00,False,"['Restaurants', 'Pizza', 'Italian']",False,11:00,Sauce Pizza & Wine,True,False,,,,,,2,False,False,,,128,,AZ,True,22:00,True,False,True,"2470 W Happy Valley Rd
Phoenix, AZ 85085",21:00,,False,,,False,11:00,,False,False,21:00,no,True,Phoenix,True,,3.5,,business,True,False,33.7151321,True,,-112.1130676,21:00,,21:00,22:00,True,False,11:00,,,,False,21:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,False,8_mbjbTK_Ci3DljpzdipuA,False,,,False,"['Mexican', 'Restaurants']",False,,La Salsitas,False,False,,,,,,1,False,False,,,8,,AZ,True,,True,False,True,"24 W Southern Ave
Phoenix, AZ 85041",,,False,,,False,,,False,False,,,True,Phoenix,True,,3.5,,business,,False,33.392492,False,,-112.074022,,,,,True,False,,,,,False,,False,,,,,,,,casual,,True,[],,False,,False
